Category;Subcategory;Fact;Support;Opposition
Equality & non-discrimination;Constitution (sexual orientation);"απαγορεύει το σύνταγμα τις διακρίσεις λόγω σεξουαλικού προσανατολισμού;";"θα πρέπει το σύνταγμα να απαγορεύει τις διακρίσεις λόγω σεξουαλικού προσανατολισμού;";"πρέπει το σύνταγμα να επιτρέπει διακρίσεις λόγω σεξουαλικού προσανατολισμού;"
Equality & non-discrimination;Employment (sexual orientation);"περιλαμβάνεται ρητά ο σεξουαλικός προσανατολισμός στη νομοθεσία κατά των διακρίσεων στην απασχόληση;";"θα πρέπει να συμπεριληφθεί ρητά ο σεξουαλικός προσανατολισμός στη νομοθεσία κατά των διακρίσεων στην απασχόληση;";"θα πρέπει να εξαιρεθεί ο σεξουαλικός προσανατολισμός από τη νομοθεσία κατά των διακρίσεων στην απασχόληση;"
Equality & non-discrimination;Goods & services (sexual orientation);"περιλαμβάνεται ρητά ο σεξουαλικός προσανατολισμός στη νομοθεσία κατά των διακρίσεων για τα αγαθά και τις υπηρεσίες;";"θα πρέπει να συμπεριληφθεί ρητά ο σεξουαλικός προσανατολισμός στη νομοθεσία για την καταπολέμηση των διακρίσεων σε αγαθά και υπηρεσίες;";"θα πρέπει να εξαιρεθεί ο σεξουαλικός προσανατολισμός από τη νομοθεσία για την καταπολέμηση των διακρίσεων σε αγαθά και υπηρεσίες;"
Equality & non-discrimination;Education (sexual orientation);απαγορεύονται από τη νομοθεσία οι διακρίσεις λόγω σεξουαλικού προσανατολισμού στον τομέα της εκπαίδευσης;θα πρέπει να απαγορευθούν νομοθετικά οι διακρίσεις λόγω σεξουαλικού προσανατολισμού στον τομέα της εκπαίδευσης;θα πρέπει να επιτρέπονται νομοθετικά οι διακρίσεις λόγω σεξουαλικού προσανατολισμού στον τομέα της εκπαίδευσης
Equality & non-discrimination;Health (sexual orientation);απαγορεύονται από τη νομοθεσία οι διακρίσεις λόγω σεξουαλικού προσανατολισμού στον τομέα της υγείας;θα πρέπει να απαγορευθούν νομοθετικά οι διακρίσεις λόγω σεξουαλικού προσανατολισμού στον τομέα της υγείας;θα πρέπει να επιτρέπονται νομοθετικά οι διακρίσεις λόγω σεξουαλικού προσανατολισμού στον τομέα της υγείας
Equality & non-discrimination;Conversion practices ban (sexual orientation);"υπάρχει νομοθεσία ή πολιτική που να απαγορεύει τις πρακτικές προσηλυτισμού ή επανόρθωσης που αποσκοπούν στην αλλαγή του σεξουαλικού προσανατολισμού ενός ανηλίκου;";"θα πρέπει να απαγορεύονται με νομοθεσία ή πολιτικές οι πρακτικές μετατροπής ή επανόρθωσης που αποσκοπούν στην αλλαγή του σεξουαλικού προσανατολισμού ενός ανηλίκου;";"θα πρέπει να επιτρέπονται από τη νομοθεσία ή τις πολιτικές οι πρακτικές προσηλυτισμού ή επανόρθωσης που αποσκοπούν στην αλλαγή του σεξουαλικού προσανατολισμού ενός ανηλίκου;"
Equality & non-discrimination;Equality body mandate (sexual orientation);"υπάρχει εθνικός θεσμός ανθρωπίνων δικαιωμάτων ή φορέας ισότητας με ρητή εντολή να ασχολείται και να επεξεργάζεται συστηματικά θέματα που σχετίζονται με τον σεξουαλικό προσανατολισμό;";"θα πρέπει να δοθεί ρητή εντολή σε ένα εθνικό όργανο ανθρωπίνων δικαιωμάτων ή σε έναν φορέα ισότητας να ασχολείται και να εργάζεται συστηματικά με θέματα που σχετίζονται με τον σεξουαλικό προσανατολισμό;";"δεν θα πρέπει να δοθεί εντολή σε ένα εθνικό όργανο ανθρωπίνων δικαιωμάτων ή σε έναν φορέα ισότητας να ασχολείται με θέματα που αφορούν τον σεξουαλικό προσανατολισμό;"
Equality & non-discrimination;Equality action plan (sexual orientation);"υπάρχει σχέδιο δράσης για την ισότητα που να περιλαμβάνει ρητά τον σεξουαλικό προσανατολισμό και συγκεκριμένα μέτρα προόδου;";"θα πρέπει να υπάρχει σχέδιο δράσης για την ισότητα που να περιλαμβάνει ρητά τον σεξουαλικό προσανατολισμό και συγκεκριμένα μέτρα προόδου;";"θα πρέπει να εξαιρείται ο σεξουαλικός προσανατολισμός από τα σχέδια δράσης για την ισότητα;"
Equality & non-discrimination;Constitution (gender identity);"απαγορεύει το σύνταγμα τις διακρίσεις λόγω ταυτότητας φύλου;";"πρέπει το σύνταγμα να απαγορεύει τις διακρίσεις λόγω ταυτότητας φύλου;";"θα πρέπει το σύνταγμα να επιτρέπει διακρίσεις με βάση την ταυτότητα φύλου;"
Equality & non-discrimination;Employment (gender identity);"περιλαμβάνεται ρητά η ταυτότητα φύλου στη νομοθεσία κατά των διακρίσεων στην απασχόληση;";"θα πρέπει να συμπεριληφθεί ρητά η ταυτότητα φύλου στη νομοθεσία κατά των διακρίσεων στην απασχόληση;";"θα πρέπει να εξαιρεθεί η ταυτότητα φύλου από τη νομοθεσία κατά των διακρίσεων στην απασχόληση;"
Equality & non-discrimination;Goods & services (gender identity);"περιλαμβάνεται ρητά η ταυτότητα φύλου στη νομοθεσία για την καταπολέμηση των διακρίσεων σε αγαθά και υπηρεσίες;";"θα πρέπει να συμπεριληφθεί ρητά η ταυτότητα φύλου στη νομοθεσία για την καταπολέμηση των διακρίσεων σε αγαθά και υπηρεσίες;";"θα πρέπει να εξαιρεθεί η ταυτότητα φύλου από τη νομοθεσία κατά των διακρίσεων για τα αγαθά και τις υπηρεσίες;"
